content,rating
"1. Giao hàng nhanh, đóng gói cẩn thận
2. Sách nêu lên tầm quan trọng của kỷ luật tự giác, có nêu vài nghiên cứu chứng minh nhưng ko có trích dẫn tài liệu. Đọc tham khảo cũng ok",4
"•Sách giao đúng hẹn
•Sách được bóc 1 lớp màng thực phẩm bảo vệ sách sạch sẽ và ngay ngắn
•Mấy trang trong sách thì ko bị lỗi 
•Cỡ sách là B5 và rất dày và nhiều bài tập để củng cố kiến thức rất hay
•Shipper nhanh nhẹn
Nhờ anh mở kiểm hàng mà kiểm ko kịp tốc độ ảnh khui :)
•Nhanh mua về học để thi cho tốt nha các ""pồ"" :3
•Ở bìa sách nó ghi tái bản 2022 chứ bên trong tái bản 2020 nhưng thôi cũng kệ :D
•Shop hơi có sự dối trá, ""tui"" hơi bị buồn à nha! :_)",4
"Sách đẹp, giao rất nhanh, nhưng mà có khen thì cũng phải có chê, do book care bọc quá ẩu, góc trên cắt quá sát nên phần ép nhiệt chưa có định được góc sách, mình chỉ review hình thức và dịch vụ chứ chưa đọc kiến thức sách vì đang học tiếng anh nên mọi người có mua quyển này thì ko nên chọn bọc bookcare làm gì",4
"Sách giao nhanh nhưng in lỗi, tìm trang mình muốn rõ là cực. Cứ thắc mắc sao ko có mục lục, ai dè trang mục lục in ở giữa cuốn sách, tìm miết. 

Giờ hết hạn đổi trả. Học được một thời gian rồi mình mới biết, sốc ngang! Không buồn mở sách nữa luôn! Mua của Tiki Trading mà như sách lậu vậy 😭",1
"Shipper gây khó chịu, làm khó dễ khách hàng, gọi rất nhiều không có thời gian chờ ngta đi xuống lấy, cứ 2 phút gọi 1 cuộc trong khi ngta đi thang máy xuống. Trước giờ nhận hàng nay mới thấy có shipper zay luôn ? Không hiểu làm ăn kiểu gì, tiền ship cũng trả đàng hoàng chứ có phải làm không công ha gì mà thái độ gì lạ vậy? Mặc dù sách rất hay nhưng mà thái độ với khách hàng không thể chấp nhận được.",1
"Sách siêu xinh, nội dung cũng khiến mình ấm áp thêm và biết trân trọng bản thân mình hơn. Sách có tặng thêm 4 bookmark ko ấn tượng lắm, nhưng cũng ko phải là xấu, mình định cắt mấy tấm hình ra xem chừng làm được nhiều việc hơn:))) Tuy nhiên sách dù được bọc kính nhưng lại bị móp vài chỗ trên cạnh sách, thấy hơi buồn...",4
"-sách gửi chả thấy lỗi gì cả dù đóng gói sơ sài.
-nói thật nếu bạn đang tìm sự balnce trong cuộc sống, sự tự tin và một cuốn sách nói dể hiểu thì cuốn sách là đủ.
- Riêng mik thì thấy đọc hơi chán, một chương khá ngắn ( ưu điểm) khuyên mấy bn nên đợi sale rồi mua vì mik thấy nó hơi ko đáng kỳ vọng. Nói chubg là có giúp đc mik và ko phải là dỡ.
( để mấy trang cho mn đọc thử)",4
"Mình mới nhận được hàng tối hqua, tiki giao hàng nhanh cực kì, đặt mà trong 1 hôm đã giao luôn r. Sách đẹp, nhưng bàn về nội dung thì thực sự mình thấy không ưng lắm. Mình mua nó khi bản thân đang có chuyện và cần sự an ủi. Đọc tiêu đề và tên mục nd khá hay nên mình đặt mua. Tuy nhiên khi đọc mình lại có cảm giác như học sinh viết bài nghị luận văn mẫu vậy. Nội dung làm chưa tới, khá nông và không có gì đặc sắc, đa phần toàn những lời khuyên sáo rỗng, ai cũng biết rồi. Lâu lắm mới mua lại selfhelp để đọc mà thiết nghĩ chắc sau này nên lựa sách cẩn thận hơn, chứ không chỉ nên đọc tiêu đề để mua",3
"Gáy sách chắc chắn, màu đẹp, chất liệu bìa và giấy tốt. Bao bìa kín.
Thái độ shipper không tốt, cộc cằn, cần xem xét lại đội ngũ giao hàng.",4
"Sản phẩm bị rách bọc, gãy bìa, gãy gáy, mong muốn đổi trả",1
"Khui hàng chưa đến 1p mà phải thốt “ô tô kê” chục lần. Tương truyền rằng tiki đóng hàng chẳng mấy khi dùng chống sốc. Những mặt hành dễ bị df như sách truyện tiki cũm chẳng mấy khi dùng ^_^ trước đặt truyện *** đóng trong mỗi cái hộp carton, mở hàng mà tim đập thình thịch cơ mà may quá k bị df. Lần này đặt cũng chả có chống sốc, khui ra df 1 đống. Bụi dính đầy seal, dập góc sách, bìa sách bị cái j đó đè lên nên cái mặt oppa xà lách trên bìa bị lõm, sách in thừa trang lại còn dính vào nhau 🥺 và cay hơn là khum có bookmark và card =)))))))) ồ tố kê ồ tô kê chìn chá ????? Aishhhhhhh 😡",2
"Mình rất thất vọng về tiki ạ, không thèm cho thùng carton luôn, hàng thì hàng đặc biệt không có hàng đổi trả mà đóng ẩu, đến tay khác chỉ cuốn vài miếng carton bên ngoài như vậy, nếu có 0 sao mình cũng cho luôn chứ không phải cho 1 sao đâu nhé. Đề nghi tiki cải thiện nhân viên đóng gói giùm",1
"Nhìn khoản đóng gói thoi là đã tụt huyết áp r🙂🙂 ko còn là hộp mà nó là quấn bìa carton lên tròn vo 
Sách bị móp 1 xúi 
Nhưng quan trọng là bìa : nó ko chỉ móp mà là mất nguyên 1 mảng ở góc ( rách luôn ) 
Ôi khok vcl luôn ạ🥲",1
"Giao đến tay mình thì sách nằm vừa vặn trong hộp, rất may là không bị móp méo góc truyện, lòng hân hoan mở truyện thì pc oke, mà nỡ lòng nào nhét vào trong cái bookmark như này vậy trời :(( tổn thương hết sức. 4 sao vì quá mê truyện và anh shipper giao cho trong 1 ngày siêu mưa gió",4
"Thật sự đọc những chương đầu thấy khá hay và rất logic. Nhưng đọc đến chương 8, qua những câu chuyện thôi miên của bạn Phạm Tú, mình thấy nó hơi sai sai và có vài phần đi ngược lại với những nội dung của tác giả. Những phần thôi miên này không biết những người đi vào thôi miên có thực sự nhận được nguồn năng lượng chữa lành hay không mà mình thấy kể cứ như phim luôn ấy. Qua 1 câu nói của bạn Q, người được chọn vào thôi miên: “ Em thấy mẹ Quan Âm bảo là linh hồn độc ác này đáng phải xuống địa ngục”. Theo cá nhân mình nghĩ không mẹ Quan Âm nào lại đi nói như v cả. Tuy nhiên, đó cũng chỉ là những  suy nghĩ và nhận thức của cá nhân mình. Vì những nhận thức đó mà mình vẫn chưa thể cảm nhận được tính hợp lý và ăn khớp của vài câu chuyện thôi miên đến từ bạn Phạm Tú so với nội dung mà cuốn sách này giải thích ở những chương đầu.",4
Mình k chê nội dung. Nhưng bao bì cuốn sách phải nói là rất tệ. Không bọc nilon ở ngoài. Sách bị dơ mép. Kiểu sách trưng bày trong nhà sách xong đem đi giao luôn ấy ạ trời. Sách dơ và cũ như đọc qua rồi ấy. Tệ lắm luôn. Fahasa đóng gói chỉn chu hàng mới cóng hơn ở đây nhiều. Sách mới thì ai lại kẹp bookmark ở giữa vậy ạ,1
"Sách đẹp, trình bày gọn gàng, chất lượng giấy tốt.
Nhưng nếu muốn tìm hiểu về tâm lý học thì cuốn này về nội dung mình đánh giá ko tốt nhé. Vì mỗi một vấn đề tâm lý thường gói gọn khoảng 1-2 trang giấy, viết tổng hợp, tóm tắt, nhưng không dễ hiểu, rất chung chung, lòng vòng, chỉ nêu ra mà không nói chính xác là gì, tại sao lại thế.
Nhiều những vấn đề tâm lý mình đã từng đọc và tìm hiểu qua những cuốn sách khác thì qua sách này đọc thấy khó hiểu vô cùng, cách viết rời rạc . Đấy là mình còn biết rồi ấy, nếu bạn nào chưa biết thì rõ ràng là khó tiếp thu.
Tóm lại là thấy nội dung bị tham quá, thành ra không ra đâu vào đâu cả. 
Có lẽ phù hợp với bạn nào đã có hiểu biết nhất định, có thể cuốn này như cuốn từ điển, giở ra khi nào cần hoặc ôn lại kiến thức
Bạn nào cần mua liên hệ mình nhé, mình để lại giá 50% cho.",4
"Mong tiki xem xét lại đối tác vận chuyển. Đây là lần thứ 3 mình gặp vấn đề với bên vận chuyển rồi. Trước giờ mình vẫn luôn ủng hộ mua hàng trên tiki nhưng khoảng vài tháng gần đây cả thái độ giải quyết vấn đề của nhân viên tiki và bên vận chuyển đều ngày càng đi xuống.
Sách mình chưa đọc nên chưa thể review.",3
"Sách còn mới nguyên, tuy rằng mình không thích tiki đóng gói không bọc gì thêm nhưng hiện mình chưa nhận dính cuốn nào bị hỏng. 
Totto-Chan bên cửa sổ - Kuroyanagy Tetsuko
Mở đầu tháng 04 bằng một câu chuyện hết sức dễ thương đánh tan mọi nghi ngờ của mình về tác giả Nhật văn phong Nhật không hay như lần đầu tiên mình đọc trước đó. Thực sự mình recomment cho các cô, thầy giáo, các mẹ có con nhỏ đọc cuốn này. Sách được xuất bản từ năm 1981 tức là cách đây hơn 40 năm rồi, đọc xong mình mới biết thực sự không chỉ về kinh tế mà cả về giáo dục Nhật Bản đã đi trước nước mình từ rất lâu.
Câu truyện là tự truyện của chính tác giả kể lại thời còn đi học tiểu học ở ngôi trường Tomoe xinh đẹp và đặc biệt, nơi có người thầy hiệu trưởng đáng kính Kobayashi Sosaku và các bạn của mình. Câu chuyện tái hiện lại sự ngây thơ và trong trẻo về tuổi thơ về sự hiếu động, nghịch ngợm, tò mò mọi thứ về thế giới xung quanh như chính chúng ta thời con trẻ, đôi khi còn bị mang cái mác “đứa trẻ hư”. Câu chuyện dạy cho ta về sự thấu hiểu, sẻ chia và hiểu hơn về suy nghĩ của trẻ nhỏ về tình bạn, tình thầy trò, tình yêu, ước mơ và hoài bão thông qua TottoChan và quan trọng nhất là thông điệp về giáo dục mà thầy hiệu trưởng Kobayashi Sosaku đã nói “Hãy để các em phát triển tự nhiên. Đừng cản trở sự khát vọng của các em nhỏ. Ước mơ của các em lớn hơn mơ ước của các thầy cô nữa đấy”. Thông điệp như nói để các em phát triển tự nhiên, cứ để các em tò mò về thế giới và chỉ dạy các em những điều đúng đắn nhất sẽ giúp các em lớn lên trưởng thành trở thành người tốt và có ích cho xã hội.
P/s: Tranh vẽ minh hoạ của tác giả Iwasaki Chihiro rất đẹp.",4
"Ôi mặc dù chờ Dune đã lâu, cũng mong ngóng được đọc Xứ Cát rất nhiều nhưng em xin để lại 2 sao vì Tiki Trading đã khiến em đau khổ quá nhiều :"") Đây không phải lần đầu mua hàng từ Tiki nhưng chắc cũng lần cuối thôi vì em hãi hùng quá :) Từ khi lao 1 mạch từ trên nhà xuống để nhận ship, em đã cảm nhận điềm không lành ngay từ khi thấy quả móp hộp rách thấy luôn trang. Bỏ qua vụ hộp, em dặn lòng mình ""Thôi chắc chỉ cái hộp thôi"" nhưng mà thật tình đâu phải thế 🤧 Cầm trên tay quyển sách mà nước mắt em rơi, móa quăn mép, gãy góc, bìa quăn, phần trắng thì bị bẩn, nói chung là y chang sách cũ 👁👄👁 Cứ tưởng có deal sách hời mà chất lượng như thế này thì thà ra hẳn Nhã Nam mua giá gốc còn hơn :) Chưa kể em còn ở ngay Hà Nội đã thế này thì tỉnh khác như thế nào thì khỏi nói ha :"") Thôi tạm biệt Tiki, khóc xong rồi xóa app đây còn vấn vương gì nữa :"") 

p.s: có lẽ nhìn ảnh có thể mọi người sẽ nghĩ em uầy con bé này drama ghê có mỗi tí thế cũng kêu nma đấy là do em vuốt hơn chục lần để cứu vãn em nó rồi 💔",2
"Vấn đề của tiki luôn luôn là phần đóng gói. Hộp bên ngoài thì méo mó, bên trong thì ko hề có miếng đệm mút nào cho 4 cuốn, quá tệ. Nhất là cuốn Xứ cát, gáy thì bẩn, bong cả gáy nhìn chán không tả nổi. Hy vọng tiki xem xét lại phần đóng gói.",2
"Sách thì ko có j để chê, săn dc lúc dọn kho hời lắm. Nhưng tiki gói hàng lạ nhỉ ?:) sách mà chỉ vo cục giấy vứt lên trên mấy quyển sách là xong r hả? May mà sách ship về đây vẫn ok, nhưng tiki nên thay đổi cách gói hàng đi nhé",4
"Sách mình vừa nhận được sáng nay và cảm thấy cực kì không hài lòng.. mình không biết đây là lỗi thuộc bên shop bán hay bên phía vận chuyển hàng của Tiki. 
Kiện hàng thì móp méo, bìa sách và gáy sách bị nhăn và gãy. Mong Tiki xem xét và khắc phục trường hợp này.",1
